,city,city_ibge_code,date,epidemiological_week,estimated_population_2019,is_last,is_repeated,last_available_confirmed,last_available_confirmed_per_100k_inhabitants,last_available_date,last_available_death_rate,last_available_deaths,order_for_place,place_type,state,new_confirmed,new_deaths
282786,Alexandria,2400505.0,2020-06-29,27,13577.0,False,False,14,103.11556,2020-06-29,0.1429,2,70,city,RN,-1,0
282787,Almino Afonso,2400604.0,2020-06-29,27,4735.0,False,False,14,295.67054,2020-06-29,0.0,0,49,city,RN,0,0
282788,Alto do Rodrigues,2400703.0,2020-06-29,27,14529.0,False,False,188,1293.9638,2020-06-29,0.0319,6,73,city,RN,11,0
282789,Angicos,2400802.0,2020-06-29,27,11714.0,False,False,77,657.3331099999999,2020-06-29,0.026000000000000002,2,47,city,RN,0,0
282790,Antônio Martins,2400901.0,2020-06-29,27,7145.0,False,False,3,41.9874,2020-06-29,0.3333,1,50,city,RN,0,0
282791,Apodi,2401008.0,2020-06-29,27,35845.0,False,False,755,2106.29098,2020-06-29,0.0119,9,92,city,RN,15,0
282792,Areia Branca,2401107.0,2020-06-29,27,27774.0,False,False,560,2016.27421,2020-06-29,0.0679,38,86,city,RN,1,0
282793,Arês,2401206.0,2020-06-29,27,14306.0,False,False,90,629.10667,2020-06-29,0.0,0,66,city,RN,0,0
282794,Açu,2400208.0,2020-06-29,27,58017.0,False,False,430,741.16207,2020-06-29,0.0395,17,94,city,RN,7,2
282795,Baraúna,2401453.0,2020-06-29,27,28374.0,False,False,219,771.8333700000001,2020-06-29,0.0411,9,73,city,RN,2,0
282796,Barcelona,2401503.0,2020-06-29,27,3998.0,False,False,14,350.17509,2020-06-29,0.0,0,75,city,RN,1,0
282797,Baía Formosa,2401404.0,2020-06-29,27,9271.0,False,False,27,291.23072,2020-06-29,0.037000000000000005,1,88,city,RN,0,0
282798,Bento Fernandes,2401602.0,2020-06-29,27,5497.0,False,False,10,181.91741000000002,2020-06-29,0.0,0,73,city,RN,0,0
282799,Bodó,2401651.0,2020-06-29,27,2223.0,False,False,2,89.96851,2020-06-29,0.0,0,23,city,RN,0,0
282800,Bom Jesus,2401701.0,2020-06-29,27,10210.0,False,False,56,548.4818799999999,2020-06-29,0.0357,2,61,city,RN,0,0
282801,Brejinho,2401800.0,2020-06-29,27,12699.0,False,False,58,456.72888,2020-06-29,0.0172,1,62,city,RN,-1,0
282802,Caicó,2402006.0,2020-06-29,27,67952.0,False,False,324,476.80715999999995,2020-06-29,0.0154,5,94,city,RN,14,0
282803,Caiçara do Norte,2401859.0,2020-06-29,27,6549.0,False,False,43,656.58879,2020-06-29,0.0233,1,49,city,RN,1,0
282804,Caiçara do Rio do Vento,2401909.0,2020-06-29,27,3684.0,False,False,46,1248.6427800000001,2020-06-29,0.0217,1,43,city,RN,0,0
282805,Campo Redondo,2402105.0,2020-06-29,27,11217.0,False,False,49,436.83694,2020-06-29,0.0,0,69,city,RN,1,0
282806,Canguaretama,2402204.0,2020-06-29,27,34276.0,False,False,143,417.20153999999997,2020-06-29,0.0699,10,79,city,RN,-1,1
282807,Caraúbas,2402303.0,2020-06-29,27,20493.0,False,False,147,717.3181099999999,2020-06-29,0.0,0,88,city,RN,5,0
282808,Carnaubais,2402501.0,2020-06-29,27,10759.0,False,False,61,566.9671900000001,2020-06-29,0.0328,2,92,city,RN,-1,0
282809,Carnaúba dos Dantas,2402402.0,2020-06-29,27,8180.0,False,False,21,256.72372,2020-06-29,0.0952,2,69,city,RN,0,0
282810,Ceará-Mirim,2402600.0,2020-06-29,27,73497.0,False,False,461,627.23649,2020-06-29,0.0521,24,90,city,RN,11,0
282811,Cerro Corá,2402709.0,2020-06-29,27,11179.0,False,False,13,116.28947,2020-06-29,0.0769,1,79,city,RN,1,0
282812,Coronel Ezequiel,2402808.0,2020-06-29,27,5506.0,False,False,20,363.2401,2020-06-29,0.0,0,23,city,RN,0,0
282813,Coronel João Pessoa,2402907.0,2020-06-29,27,4912.0,False,False,6,122.14984,2020-06-29,0.1667,1,77,city,RN,0,0
282814,Cruzeta,2403004.0,2020-06-29,27,7998.0,False,False,16,200.05001000000001,2020-06-29,0.0,0,41,city,RN,0,0
282815,Currais Novos,2403103.0,2020-06-29,27,44786.0,False,False,182,406.37699,2020-06-29,0.022000000000000002,4,78,city,RN,10,0
282816,Doutor Severiano,2403202.0,2020-06-29,27,7076.0,False,False,16,226.11645,2020-06-29,0.0625,1,41,city,RN,0,0
282817,Encanto,2403301.0,2020-06-29,27,5638.0,False,False,20,354.73572,2020-06-29,0.1,2,80,city,RN,0,0
282818,Equador,2403400.0,2020-06-29,27,6045.0,False,False,7,115.79818,2020-06-29,0.0,0,30,city,RN,0,0
282819,Espírito Santo,2403509.0,2020-06-29,27,10505.0,False,False,62,590.19515,2020-06-29,0.0161,1,43,city,RN,0,0
282820,Extremoz,2403608.0,2020-06-29,27,28583.0,False,False,310,1084.56075,2020-06-29,0.0355,11,88,city,RN,3,1
282821,Felipe Guerra,2403707.0,2020-06-29,27,5985.0,False,False,81,1353.38346,2020-06-29,0.0123,1,57,city,RN,0,0
282822,Fernando Pedroza,2403756.0,2020-06-29,27,3054.0,False,False,17,556.64702,2020-06-29,0.0,0,69,city,RN,0,0
282823,Florânia,2403806.0,2020-06-29,27,9116.0,False,False,32,351.03115,2020-06-29,0.0,0,43,city,RN,0,0
282824,Francisco Dantas,2403905.0,2020-06-29,27,2824.0,False,False,3,106.23228999999999,2020-06-29,0.0,0,30,city,RN,0,0
282825,Frutuoso Gomes,2404002.0,2020-06-29,27,4068.0,False,False,4,98.32842,2020-06-29,0.0,0,43,city,RN,0,0
282826,Galinhos,2404101.0,2020-06-29,27,2786.0,False,False,23,825.55635,2020-06-29,0.0,0,44,city,RN,0,0
282827,Goianinha,2404200.0,2020-06-29,27,26328.0,False,False,230,873.59465,2020-06-29,0.0174,4,56,city,RN,1,1
282828,Governador Dix-Sept Rosado,2404309.0,2020-06-29,27,13037.0,False,False,54,414.20572000000004,2020-06-29,0.0,0,49,city,RN,3,0
282829,Grossos,2404408.0,2020-06-29,27,10383.0,False,False,148,1425.40692,2020-06-29,0.0068,1,57,city,RN,1,0
282830,Guamaré,2404507.0,2020-06-29,27,15659.0,False,False,200,1277.22077,2020-06-29,0.025,5,66,city,RN,-3,0
282831,Ielmo Marinho,2404606.0,2020-06-29,27,13766.0,False,False,72,523.02775,2020-06-29,0.0139,1,72,city,RN,0,0
282833,Ipanguaçu,2404705.0,2020-06-29,27,15491.0,False,False,60,387.32167000000004,2020-06-29,0.1167,7,75,city,RN,0,0
282834,Ipueira,2404804.0,2020-06-29,27,2241.0,False,False,4,178.49174,2020-06-29,0.0,0,42,city,RN,0,0
282835,Itajá,2404853.0,2020-06-29,27,7548.0,False,False,96,1271.8601,2020-06-29,0.0104,1,64,city,RN,2,0
282836,Itaú,2404903.0,2020-06-29,27,5878.0,False,False,17,289.21402,2020-06-29,0.0,0,50,city,RN,0,0
282837,Jandaíra,2405108.0,2020-06-29,27,6878.0,False,False,39,567.0253,2020-06-29,0.0256,1,37,city,RN,0,0
282838,Janduís,2405207.0,2020-06-29,27,5268.0,False,False,8,151.86029,2020-06-29,0.125,1,43,city,RN,0,0
282839,Januário Cicco,2405306.0,2020-06-29,27,10181.0,False,False,14,137.51105,2020-06-29,0.0,0,79,city,RN,0,0
282840,Japi,2405405.0,2020-06-29,27,5055.0,False,False,13,257.17112000000003,2020-06-29,0.0,0,33,city,RN,0,0
282841,Jardim de Angicos,2405504.0,2020-06-29,27,2612.0,False,False,3,114.85452,2020-06-29,0.0,0,43,city,RN,0,0
282842,Jardim de Piranhas,2405603.0,2020-06-29,27,14837.0,False,False,66,444.83385999999996,2020-06-29,0.0303,2,30,city,RN,0,0
282843,Jardim do Seridó,2405702.0,2020-06-29,27,12396.0,False,False,45,363.02033,2020-06-29,0.0222,1,49,city,RN,0,0
282844,Jaçanã,2405009.0,2020-06-29,27,9133.0,False,False,54,591.26245,2020-06-29,0.0,0,74,city,RN,0,0
282845,José da Penha,2406007.0,2020-06-29,27,5951.0,False,False,3,50.4117,2020-06-29,0.0,0,6,city,RN,0,0
282846,João Câmara,2405801.0,2020-06-29,27,34955.0,False,False,168,480.61794000000003,2020-06-29,0.0119,2,68,city,RN,3,0
282848,Jucurutu,2406106.0,2020-06-29,27,18295.0,False,False,88,481.00574000000006,2020-06-29,0.0227,2,50,city,RN,1,0
282849,Jundiá,2406155.0,2020-06-29,27,3898.0,False,False,15,384.81272,2020-06-29,0.0,0,32,city,RN,3,0
282850,Lagoa Nova,2406502.0,2020-06-29,27,15614.0,False,False,14,89.66311999999999,2020-06-29,0.0714,1,49,city,RN,1,0
282851,Lagoa Salgada,2406601.0,2020-06-29,27,8245.0,False,False,33,400.24257,2020-06-29,0.0,0,63,city,RN,2,0
282852,Lagoa d'Anta,2406205.0,2020-06-29,27,6769.0,False,False,49,723.8883099999999,2020-06-29,0.0204,1,43,city,RN,0,0
282853,Lagoa de Pedras,2406304.0,2020-06-29,27,7544.0,False,False,15,198.83351000000002,2020-06-29,0.0667,1,79,city,RN,0,0
282854,Lagoa de Velhos,2406403.0,2020-06-29,27,2732.0,False,False,37,1354.3191800000002,2020-06-29,0.027000000000000003,1,39,city,RN,0,0
282855,Lajes,2406700.0,2020-06-29,27,11277.0,False,False,41,363.57187000000005,2020-06-29,0.0244,1,56,city,RN,1,0
282856,Lajes Pintadas,2406809.0,2020-06-29,27,4759.0,False,False,51,1071.65371,2020-06-29,0.0196,1,72,city,RN,0,0
282857,Lucrécia,2406908.0,2020-06-29,27,3996.0,False,False,5,125.12513,2020-06-29,0.0,0,36,city,RN,0,0
282858,Luís Gomes,2407005.0,2020-06-29,27,10116.0,False,False,16,158.16528,2020-06-29,0.0625,1,92,city,RN,-1,0
282859,Macau,2407203.0,2020-06-29,27,31814.0,False,False,190,597.22135,2020-06-29,0.0737,14,53,city,RN,1,0
282860,Macaíba,2407104.0,2020-06-29,27,80792.0,False,False,522,646.10357,2020-06-29,0.0441,23,94,city,RN,5,1
282861,Major Sales,2407252.0,2020-06-29,27,4020.0,False,False,1,24.87562,2020-06-29,0.0,0,7,city,RN,0,0
282862,Marcelino Vieira,2407302.0,2020-06-29,27,8347.0,False,False,17,203.66599,2020-06-29,0.0,0,22,city,RN,1,0
282863,Martins,2407401.0,2020-06-29,27,8725.0,False,False,12,137.53582,2020-06-29,0.0,0,48,city,RN,0,0
282864,Maxaranguape,2407500.0,2020-06-29,27,12371.0,False,False,57,460.75499,2020-06-29,0.0175,1,59,city,RN,3,0
282865,Messias Targino,2407609.0,2020-06-29,27,4601.0,False,False,11,239.07846,2020-06-29,0.0909,1,36,city,RN,0,0
282866,Montanhas,2407708.0,2020-06-29,27,11251.0,False,False,51,453.29304,2020-06-29,0.0392,2,67,city,RN,2,0
282867,Monte Alegre,2407807.0,2020-06-29,27,22451.0,False,False,115,512.22663,2020-06-29,0.0174,2,94,city,RN,2,0
282868,Monte das Gameleiras,2407906.0,2020-06-29,27,2105.0,False,False,7,332.54157000000004,2020-06-29,0.0,0,20,city,RN,0,0
282869,Mossoró,2408003.0,2020-06-29,27,297378.0,False,False,2853,959.38503,2020-06-29,0.0442,126,101,city,RN,86,2
282870,Natal,2408102.0,2020-06-29,27,884122.0,False,False,11603,1312.37544,2020-06-29,0.0381,442,110,city,RN,246,26
282871,Nova Cruz,2408300.0,2020-06-29,27,37343.0,False,False,249,666.7916299999999,2020-06-29,0.0562,14,63,city,RN,5,0
282872,Nísia Floresta,2408201.0,2020-06-29,27,27602.0,False,False,162,586.91399,2020-06-29,0.0185,3,78,city,RN,1,0
282873,Olho-d'Água do Borges,2408409.0,2020-06-29,27,4258.0,False,False,17,399.24847,2020-06-29,0.0,0,39,city,RN,0,0
282874,Ouro Branco,2408508.0,2020-06-29,27,4812.0,False,False,21,436.40898,2020-06-29,0.0,0,66,city,RN,0,0
282875,Paraná,2408607.0,2020-06-29,27,4254.0,False,False,7,164.55101000000002,2020-06-29,0.0,0,48,city,RN,0,0
282876,Parazinho,2408805.0,2020-06-29,27,5237.0,False,False,37,706.51136,2020-06-29,0.0,0,53,city,RN,0,0
282877,Paraú,2408706.0,2020-06-29,27,3768.0,False,False,17,451.16773,2020-06-29,0.0588,1,56,city,RN,1,0
282878,Parelhas,2408904.0,2020-06-29,27,21477.0,False,False,40,186.24575,2020-06-29,0.0,0,61,city,RN,1,0
282879,Parnamirim,2403251.0,2020-06-29,27,261469.0,False,False,2918,1116.0022800000002,2020-06-29,0.0267,78,102,city,RN,87,2
282880,Passa e Fica,2409100.0,2020-06-29,27,13277.0,False,False,25,188.29555,2020-06-29,0.04,1,94,city,RN,4,0
282881,Passagem,2409209.0,2020-06-29,27,3089.0,False,False,17,550.33992,2020-06-29,0.0,0,33,city,RN,0,0
282882,Patu,2409308.0,2020-06-29,27,12755.0,False,False,16,125.441,2020-06-29,0.0625,1,42,city,RN,0,0
282883,Pau dos Ferros,2409407.0,2020-06-29,27,30394.0,False,False,51,167.79628,2020-06-29,0.0196,1,78,city,RN,1,0
282884,Pedra Grande,2409506.0,2020-06-29,27,3237.0,False,False,29,895.89126,2020-06-29,0.0,0,58,city,RN,0,0
282885,Pedra Preta,2409605.0,2020-06-29,27,2458.0,False,False,6,244.1009,2020-06-29,0.0,0,14,city,RN,0,0
282886,Pedro Avelino,2409704.0,2020-06-29,27,6716.0,False,False,13,193.5676,2020-06-29,0.0,0,44,city,RN,0,0
282887,Pedro Velho,2409803.0,2020-06-29,27,14806.0,False,False,26,175.60448,2020-06-29,0.0,0,56,city,RN,1,0
282888,Pendências,2409902.0,2020-06-29,27,15129.0,False,False,171,1130.2796,2020-06-29,0.0468,8,62,city,RN,6,1
282889,Pilões,2410009.0,2020-06-29,27,3838.0,False,False,17,442.93903,2020-06-29,0.0,0,60,city,RN,0,0
282890,Portalegre,2410207.0,2020-06-29,27,7867.0,False,False,11,139.82458,2020-06-29,0.0,0,61,city,RN,1,0
282891,Porto do Mangue,2410256.0,2020-06-29,27,6437.0,False,False,39,605.8723,2020-06-29,0.0513,2,58,city,RN,-1,0
282892,Poço Branco,2410108.0,2020-06-29,27,15413.0,False,False,114,739.63537,2020-06-29,0.0175,2,74,city,RN,4,0
282893,Pureza,2410405.0,2020-06-29,27,9621.0,False,False,70,727.5751,2020-06-29,0.0143,1,36,city,RN,0,0
282894,Rafael Fernandes,2410504.0,2020-06-29,27,5098.0,False,False,2,39.23107,2020-06-29,0.0,0,2,city,RN,0,0
282895,Rafael Godeiro,2410603.0,2020-06-29,27,3201.0,False,False,11,343.64261,2020-06-29,0.0,0,28,city,RN,0,0
282896,Riacho da Cruz,2410702.0,2020-06-29,27,3579.0,False,False,10,279.40766,2020-06-29,0.1,1,60,city,RN,0,0
282897,Riachuelo,2410900.0,2020-06-29,27,8128.0,False,False,108,1328.74016,2020-06-29,0.0093,1,60,city,RN,0,0
282898,Rio do Fogo,2408953.0,2020-06-29,27,10848.0,False,False,56,516.22419,2020-06-29,0.0179,1,43,city,RN,0,0
282899,Rodolfo Fernandes,2411007.0,2020-06-29,27,4467.0,False,False,17,380.56861000000004,2020-06-29,0.0,0,49,city,RN,0,0
282900,Ruy Barbosa,2411106.0,2020-06-29,27,3600.0,False,False,33,916.66667,2020-06-29,0.0,0,41,city,RN,0,0
282901,Santa Cruz,2411205.0,2020-06-29,27,39674.0,False,False,177,446.13600999999994,2020-06-29,0.0113,2,80,city,RN,1,0
282902,Santa Maria,2409332.0,2020-06-29,27,5551.0,False,False,58,1044.85678,2020-06-29,0.0517,3,64,city,RN,2,1
282903,Santana do Matos,2411403.0,2020-06-29,27,12791.0,False,False,28,218.90392000000003,2020-06-29,0.0357,1,53,city,RN,-2,0
282904,Santana do Seridó,2411429.0,2020-06-29,27,2680.0,False,False,11,410.44776,2020-06-29,0.0,0,35,city,RN,0,0
282905,Santo Antônio,2411502.0,2020-06-29,27,24136.0,False,False,170,704.34206,2020-06-29,0.0471,8,88,city,RN,1,1
282906,Senador Elói de Souza,2413102.0,2020-06-29,27,6086.0,False,False,26,427.20999000000006,2020-06-29,0.0,0,55,city,RN,0,0
282907,Senador Georgino Avelino,2413201.0,2020-06-29,27,4440.0,False,False,16,360.36036,2020-06-29,0.125,2,53,city,RN,0,0
282908,Serra Caiada,2410306.0,2020-06-29,27,10395.0,False,False,49,471.38047,2020-06-29,0.0612,3,49,city,RN,1,0
282909,Serra Negra do Norte,2413409.0,2020-06-29,27,8078.0,False,False,54,668.4823,2020-06-29,0.0185,1,69,city,RN,0,0
282910,Serra de São Bento,2413300.0,2020-06-29,27,5762.0,False,False,16,277.68136,2020-06-29,0.0,0,75,city,RN,0,0
282911,Serra do Mel,2413359.0,2020-06-29,27,11938.0,False,False,98,820.90802,2020-06-29,0.0204,2,63,city,RN,-1,0
282912,Serrinha,2413508.0,2020-06-29,27,6229.0,False,False,14,224.75517999999997,2020-06-29,0.0,0,39,city,RN,1,0
282913,Serrinha dos Pintos,2413557.0,2020-06-29,27,4800.0,False,False,7,145.83333000000002,2020-06-29,0.0,0,11,city,RN,0,0
282914,Severiano Melo,2413607.0,2020-06-29,27,2440.0,False,False,24,983.60656,2020-06-29,0.0,0,47,city,RN,0,0
282915,São Bento do Norte,2411601.0,2020-06-29,27,2747.0,False,False,32,1164.90717,2020-06-29,0.0,0,41,city,RN,2,0
282916,São Bento do Trairí,2411700.0,2020-06-29,27,4449.0,False,False,32,719.26276,2020-06-29,0.0,0,41,city,RN,0,0
282917,São Fernando,2411809.0,2020-06-29,27,3584.0,False,False,6,167.41071000000002,2020-06-29,0.1667,1,42,city,RN,0,0
282918,São Francisco do Oeste,2411908.0,2020-06-29,27,4228.0,False,False,2,47.30369,2020-06-29,0.0,0,15,city,RN,0,0
282919,São Gonçalo do Amarante,2412005.0,2020-06-29,27,102400.0,False,False,1472,1437.5,2020-06-29,0.0279,41,94,city,RN,4,1
282920,São José de Mipibu,2412203.0,2020-06-29,27,43899.0,False,False,471,1072.91738,2020-06-29,0.0149,7,94,city,RN,0,0
282921,São José do Campestre,2412302.0,2020-06-29,27,12856.0,False,False,82,637.83447,2020-06-29,0.0366,3,32,city,RN,-1,0
282922,São José do Seridó,2412401.0,2020-06-29,27,4634.0,False,False,13,280.53517,2020-06-29,0.0,0,30,city,RN,0,0
282923,São João do Sabugi,2412104.0,2020-06-29,27,6193.0,False,False,11,177.61989,2020-06-29,0.0909,1,39,city,RN,0,0
282924,São Miguel,2412500.0,2020-06-29,27,23519.0,False,False,53,225.34972000000002,2020-06-29,0.0,0,74,city,RN,0,0
282925,São Miguel do Gostoso,2412559.0,2020-06-29,27,10282.0,False,False,56,544.64112,2020-06-29,0.0357,2,77,city,RN,2,0
282926,São Paulo do Potengi,2412609.0,2020-06-29,27,17579.0,False,False,180,1023.9490300000001,2020-06-29,0.0333,6,63,city,RN,-2,-1
282927,São Pedro,2412708.0,2020-06-29,27,5971.0,False,False,39,653.15693,2020-06-29,0.1026,4,86,city,RN,0,0
282928,São Rafael,2412807.0,2020-06-29,27,8202.0,False,False,54,658.37601,2020-06-29,0.0556,3,73,city,RN,2,0
282929,São Tomé,2412906.0,2020-06-29,27,11055.0,False,False,67,606.06061,2020-06-29,0.0149,1,59,city,RN,0,0
282930,São Vicente,2413003.0,2020-06-29,27,6424.0,False,False,16,249.06599999999997,2020-06-29,0.0,0,53,city,RN,1,0
282931,Sítio Novo,2413706.0,2020-06-29,27,5522.0,False,False,8,144.87505,2020-06-29,0.0,0,2,city,RN,0,0
282932,Taboleiro Grande,2413805.0,2020-06-29,27,2566.0,False,False,9,350.74045,2020-06-29,0.1111,1,60,city,RN,0,0
282933,Taipu,2413904.0,2020-06-29,27,12279.0,False,False,53,431.63124000000005,2020-06-29,0.0189,1,86,city,RN,0,0
282934,Tangará,2414001.0,2020-06-29,27,15727.0,False,False,28,178.03777,2020-06-29,0.0714,2,32,city,RN,0,0
282935,Tenente Ananias,2414100.0,2020-06-29,27,10786.0,False,False,28,259.59577,2020-06-29,0.0714,2,86,city,RN,0,0
282936,Tenente Laurentino Cruz,2414159.0,2020-06-29,27,5952.0,False,False,25,420.02688,2020-06-29,0.0,0,48,city,RN,0,0
282937,Tibau,2411056.0,2020-06-29,27,4106.0,False,False,45,1095.95714,2020-06-29,0.0222,1,94,city,RN,0,0
282938,Tibau do Sul,2414209.0,2020-06-29,27,14180.0,False,False,95,669.9576900000001,2020-06-29,0.0,0,47,city,RN,1,0
282939,Timbaúba dos Batistas,2414308.0,2020-06-29,27,2414.0,False,False,12,497.10025,2020-06-29,0.0,0,30,city,RN,0,0
282940,Touros,2414407.0,2020-06-29,27,33287.0,False,False,297,892.2402099999999,2020-06-29,0.0236,7,74,city,RN,2,0
282941,Triunfo Potiguar,2414456.0,2020-06-29,27,3237.0,False,False,8,247.14242000000002,2020-06-29,0.0,0,15,city,RN,0,0
282942,Umarizal,2414506.0,2020-06-29,27,10555.0,False,False,28,265.27712,2020-06-29,0.0357,1,49,city,RN,-1,0
282943,Upanema,2414605.0,2020-06-29,27,14659.0,False,False,17,115.96971,2020-06-29,0.1176,2,55,city,RN,1,0
282944,Venha-Ver,2414753.0,2020-06-29,27,4177.0,False,False,4,95.76250999999999,2020-06-29,0.25,1,32,city,RN,0,0
282945,Vera Cruz,2414803.0,2020-06-29,27,12481.0,False,False,97,777.18132,2020-06-29,0.0206,2,33,city,RN,-2,0
282946,Vila Flor,2415008.0,2020-06-29,27,3170.0,False,False,34,1072.55521,2020-06-29,0.0,0,28,city,RN,0,0
282947,Viçosa,2414902.0,2020-06-29,27,1718.0,False,False,5,291.03609,2020-06-29,0.0,0,40,city,RN,0,0
282948,Várzea,2414704.0,2020-06-29,27,5500.0,False,False,44,800.0,2020-06-29,0.0455,2,45,city,RN,1,1
282949,Água Nova,2400406.0,2020-06-29,27,3252.0,False,False,1,30.75031,2020-06-29,0.0,0,2,city,RN,0,0
288005,Acari,2400109.0,2020-06-30,27,11136.0,True,False,25,224.49712999999997,2020-06-30,0.04,1,79,city,RN,0,0
288006,Afonso Bezerra,2400307.0,2020-06-30,27,11035.0,True,False,49,444.04169,2020-06-30,0.0816,4,57,city,RN,3,0
288007,Alexandria,2400505.0,2020-06-30,27,13577.0,True,False,16,117.84636,2020-06-30,0.125,2,71,city,RN,2,0
288008,Almino Afonso,2400604.0,2020-06-30,27,4735.0,True,False,14,295.67054,2020-06-30,0.0,0,50,city,RN,0,0
288009,Alto do Rodrigues,2400703.0,2020-06-30,27,14529.0,True,False,194,1335.26051,2020-06-30,0.0309,6,74,city,RN,6,0
288010,Angicos,2400802.0,2020-06-30,27,11714.0,True,False,78,665.8699,2020-06-30,0.0256,2,48,city,RN,1,0
288011,Antônio Martins,2400901.0,2020-06-30,27,7145.0,True,False,3,41.9874,2020-06-30,0.3333,1,51,city,RN,0,0
288012,Apodi,2401008.0,2020-06-30,27,35845.0,True,False,772,2153.71739,2020-06-30,0.0117,9,93,city,RN,17,0
288013,Areia Branca,2401107.0,2020-06-30,27,27774.0,True,False,564,2030.67617,2020-06-30,0.0674,38,87,city,RN,4,0
288014,Arês,2401206.0,2020-06-30,27,14306.0,True,False,94,657.06696,2020-06-30,0.0,0,67,city,RN,4,0
288015,Açu,2400208.0,2020-06-30,27,58017.0,True,False,448,772.18746,2020-06-30,0.0379,17,95,city,RN,18,0
288016,Baraúna,2401453.0,2020-06-30,27,28374.0,True,False,222,782.40643,2020-06-30,0.0405,9,74,city,RN,3,0
288017,Barcelona,2401503.0,2020-06-30,27,3998.0,True,False,14,350.17509,2020-06-30,0.0,0,76,city,RN,0,0
288018,Baía Formosa,2401404.0,2020-06-30,27,9271.0,True,False,30,323.58969,2020-06-30,0.0333,1,89,city,RN,3,0
288019,Bento Fernandes,2401602.0,2020-06-30,27,5497.0,True,False,11,200.10915,2020-06-30,0.0,0,74,city,RN,1,0
288020,Bodó,2401651.0,2020-06-30,27,2223.0,True,False,2,89.96851,2020-06-30,0.0,0,24,city,RN,0,0
288021,Bom Jesus,2401701.0,2020-06-30,27,10210.0,True,False,60,587.6591599999999,2020-06-30,0.0333,2,62,city,RN,4,0
288022,Brejinho,2401800.0,2020-06-30,27,12699.0,True,False,68,535.47523,2020-06-30,0.0147,1,63,city,RN,10,0
288023,Caicó,2402006.0,2020-06-30,27,67952.0,True,False,355,522.4276,2020-06-30,0.0141,5,95,city,RN,31,0
288024,Caiçara do Norte,2401859.0,2020-06-30,27,6549.0,True,False,47,717.66682,2020-06-30,0.0213,1,50,city,RN,4,0
288025,Caiçara do Rio do Vento,2401909.0,2020-06-30,27,3684.0,True,False,48,1302.9316,2020-06-30,0.0208,1,44,city,RN,2,0
288026,Campo Redondo,2402105.0,2020-06-30,27,11217.0,True,False,49,436.83694,2020-06-30,0.0,0,70,city,RN,0,0
288027,Canguaretama,2402204.0,2020-06-30,27,34276.0,True,False,146,425.95402,2020-06-30,0.0753,11,80,city,RN,3,1
288028,Caraúbas,2402303.0,2020-06-30,27,20493.0,True,False,149,727.07754,2020-06-30,0.0,0,89,city,RN,2,0
288029,Carnaubais,2402501.0,2020-06-30,27,10759.0,True,False,62,576.26173,2020-06-30,0.0323,2,93,city,RN,1,0
288030,Carnaúba dos Dantas,2402402.0,2020-06-30,27,8180.0,True,False,21,256.72372,2020-06-30,0.0952,2,70,city,RN,0,0
288031,Ceará-Mirim,2402600.0,2020-06-30,27,73497.0,True,False,474,644.92428,2020-06-30,0.0506,24,91,city,RN,13,0
288032,Cerro Corá,2402709.0,2020-06-30,27,11179.0,True,False,14,125.23482,2020-06-30,0.0714,1,80,city,RN,1,0
288033,Coronel Ezequiel,2402808.0,2020-06-30,27,5506.0,True,False,20,363.2401,2020-06-30,0.0,0,24,city,RN,0,0
288034,Coronel João Pessoa,2402907.0,2020-06-30,27,4912.0,True,False,6,122.14984,2020-06-30,0.1667,1,78,city,RN,0,0
